batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style,venue
RA Tripathi,HV Patel,28,21,2,133.33,9.52,Right-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
RA Tripathi,Harpreet Brar,27,21,1,128.57,4.76,Right-hand,Left-arm orthodox,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
RA Tripathi,Harpreet Brar,27,21,1,128.57,4.76,Right-hand,Left-arm orthodox,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RA Tripathi,Harpreet Brar,27,21,1,128.57,4.76,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
RA Tripathi,JJ Bumrah,43,22,0,195.45,0.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RA Tripathi,JJ Bumrah,43,22,0,195.45,0.0,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
RA Tripathi,KH Pandya,37,30,1,123.33,3.33,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
RA Tripathi,KH Pandya,37,30,1,123.33,3.33,Right-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
RA Tripathi,KH Pandya,37,30,1,123.33,3.33,Right-hand,Left-arm orthodox,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RA Tripathi,KH Pandya,37,30,1,123.33,3.33,Right-hand,Left-arm orthodox,"Zayed Cricket Stadium, Abu Dhabi"
RA Tripathi,RA Jadeja,19,28,3,67.86,10.71,Right-hand,Left-arm orthodox,
RA Tripathi,RD Chahar,55,31,2,177.42,6.45,Right-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
RA Tripathi,RD Chahar,55,31,2,177.42,6.45,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RA Tripathi,RD Chahar,55,31,2,177.42,6.45,Right-hand,Right-arm legbreak,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RA Tripathi,RD Chahar,55,31,2,177.42,6.45,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
RA Tripathi,Ravi Bishnoi,29,33,2,87.88,6.06,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
RA Tripathi,Ravi Bishnoi,29,33,2,87.88,6.06,Right-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
RA Tripathi,Ravi Bishnoi,29,33,2,87.88,6.06,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
RA Tripathi,Ravi Bishnoi,29,33,2,87.88,6.06,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
RA Tripathi,SM Curran,46,26,0,176.92,0.0,Right-hand,Left-arm medium-fast,
RA Tripathi,SN Thakur,37,21,1,176.19,4.76,Right-hand,Right-arm medium-fast,
RA Tripathi,SP Narine,40,40,2,100.0,5.0,Right-hand,Right-arm offbreak,"Brabourne Stadium, Mumbai"
RA Tripathi,SP Narine,40,40,2,100.0,5.0,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
RA Tripathi,SP Narine,40,40,2,100.0,5.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RA Tripathi,SP Narine,40,40,2,100.0,5.0,Right-hand,Right-arm offbreak,"Maharashtra Cricket Association Stadium, Pune"
RA Tripathi,SP Narine,40,40,2,100.0,5.0,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
RA Tripathi,VG Arora,21,22,0,95.45,0.0,Right-hand,Right-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
RA Tripathi,VG Arora,21,22,0,95.45,0.0,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RA Tripathi,VG Arora,21,22,0,95.45,0.0,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
RD Gaikwad,A Nortje,46,32,2,143.75,6.25,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,A Nortje,46,32,2,143.75,6.25,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,A Nortje,46,32,2,143.75,6.25,Right-hand,Right-arm fast,Dubai International Cricket Stadium
RD Gaikwad,AR Patel,56,36,1,155.56,2.78,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,AR Patel,56,36,1,155.56,2.78,Right-hand,Left-arm orthodox,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,AR Patel,56,36,1,155.56,2.78,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
RD Gaikwad,AR Patel,56,36,1,155.56,2.78,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,AS Joseph,47,25,1,188.0,4.0,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,AS Joseph,47,25,1,188.0,4.0,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
RD Gaikwad,AS Joseph,47,25,1,188.0,4.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,Arshdeep Singh,40,38,3,105.26,7.89,Right-hand,Left-arm medium-fast,Dubai International Cricket Stadium
RD Gaikwad,Arshdeep Singh,40,38,3,105.26,7.89,Right-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
RD Gaikwad,Arshdeep Singh,40,38,3,105.26,7.89,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Arshdeep Singh,40,38,3,105.26,7.89,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,Avesh Khan,19,22,1,86.36,4.55,Right-hand,Right-arm fast,Dubai International Cricket Stadium
RD Gaikwad,Avesh Khan,19,22,1,86.36,4.55,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Avesh Khan,19,22,1,86.36,4.55,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,B Kumar,69,49,0,140.82,0.0,Right-hand,Right-arm medium,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,B Kumar,69,49,0,140.82,0.0,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,B Kumar,69,49,0,140.82,0.0,Right-hand,Right-arm medium,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,B Kumar,69,49,0,140.82,0.0,Right-hand,Right-arm medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RD Gaikwad,B Kumar,69,49,0,140.82,0.0,Right-hand,Right-arm medium,Sharjah Cricket Stadium
RD Gaikwad,C Sakariya,13,21,1,61.9,4.76,Right-hand,Left-arm medium-fast,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,C Sakariya,13,21,1,61.9,4.76,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,C Sakariya,13,21,1,61.9,4.76,Right-hand,Left-arm medium-fast,"Zayed Cricket Stadium, Abu Dhabi"
RD Gaikwad,CV Varun,33,44,2,75.0,4.55,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
RD Gaikwad,CV Varun,33,44,2,75.0,4.55,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,CV Varun,33,44,2,75.0,4.55,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RD Gaikwad,CV Varun,33,44,2,75.0,4.55,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
RD Gaikwad,K Rabada,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
RD Gaikwad,K Rabada,46,40,2,115.0,5.0,Right-hand,Right-arm fast,Dubai International Cricket Stadium
RD Gaikwad,K Rabada,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
RD Gaikwad,K Rabada,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,K Rabada,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,KK Ahmed,16,27,1,59.26,3.7,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,KK Ahmed,16,27,1,59.26,3.7,Right-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,KK Ahmed,16,27,1,59.26,3.7,Right-hand,Left-arm fast-medium,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam"
RD Gaikwad,KK Ahmed,16,27,1,59.26,3.7,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,LH Ferguson,31,25,1,124.0,4.0,Right-hand,Right-arm fast,
RD Gaikwad,M Jansen,30,20,0,150.0,0.0,Right-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,M Jansen,30,20,0,150.0,0.0,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,M Jansen,30,20,0,150.0,0.0,Right-hand,Left-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,M Prasidh Krishna,27,23,0,117.39,0.0,Right-hand,Right-arm fast,
RD Gaikwad,Mohammed Shami,45,60,0,75.0,0.0,Right-hand,Right-arm fast,Dubai International Cricket Stadium
RD Gaikwad,Mohammed Shami,45,60,0,75.0,0.0,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Mohammed Shami,45,60,0,75.0,0.0,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,Mohammed Shami,45,60,0,75.0,0.0,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
RD Gaikwad,Mohammed Shami,45,60,0,75.0,0.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,Mohammed Siraj,53,42,1,126.19,2.38,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,Mohammed Siraj,53,42,1,126.19,2.38,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
RD Gaikwad,Mohammed Siraj,53,42,1,126.19,2.38,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Mohammed Siraj,53,42,1,126.19,2.38,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,Mohammed Siraj,53,42,1,126.19,2.38,Right-hand,Right-arm fast,Sharjah Cricket Stadium
RD Gaikwad,Mohammed Siraj,53,42,1,126.19,2.38,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,RD Chahar,40,37,1,108.11,2.7,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
RD Gaikwad,RD Chahar,40,37,1,108.11,2.7,Right-hand,Right-arm legbreak,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
RD Gaikwad,RD Chahar,40,37,1,108.11,2.7,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,RD Chahar,40,37,1,108.11,2.7,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RD Gaikwad,Rashid Khan,108,66,2,163.64,3.03,Right-hand,Right-arm legbreak,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,Rashid Khan,108,66,2,163.64,3.03,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Rashid Khan,108,66,2,163.64,3.03,Right-hand,Right-arm legbreak,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,Rashid Khan,108,66,2,163.64,3.03,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
RD Gaikwad,Rashid Khan,108,66,2,163.64,3.03,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
RD Gaikwad,Rashid Khan,108,66,2,163.64,3.03,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RD Gaikwad,SM Curran,38,23,0,165.22,0.0,Right-hand,Left-arm medium-fast,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
RD Gaikwad,SM Curran,38,23,0,165.22,0.0,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,SP Narine,72,43,1,167.44,2.33,Right-hand,Right-arm offbreak,Dubai International Cricket Stadium
RD Gaikwad,SP Narine,72,43,1,167.44,2.33,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
RD Gaikwad,SP Narine,72,43,1,167.44,2.33,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,SP Narine,72,43,1,167.44,2.33,Right-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
RD Gaikwad,SP Narine,72,43,1,167.44,2.33,Right-hand,Right-arm offbreak,"Zayed Cricket Stadium, Abu Dhabi"
RD Gaikwad,Sandeep Sharma,50,53,1,94.34,1.89,Right-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,Sandeep Sharma,50,53,1,94.34,1.89,Right-hand,Right-arm medium-fast,"Barsapara Cricket Stadium, Guwahati"
RD Gaikwad,Sandeep Sharma,50,53,1,94.34,1.89,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Sandeep Sharma,50,53,1,94.34,1.89,Right-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
RD Gaikwad,Sandeep Sharma,50,53,1,94.34,1.89,Right-hand,Right-arm medium-fast,Sharjah Cricket Stadium
RD Gaikwad,Sandeep Sharma,50,53,1,94.34,1.89,Right-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
RD Gaikwad,T Natarajan,35,28,3,125.0,10.71,Right-hand,Left-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
RD Gaikwad,T Natarajan,35,28,3,125.0,10.71,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,T Natarajan,35,28,3,125.0,10.71,Right-hand,Left-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,T Natarajan,35,28,3,125.0,10.71,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RD Gaikwad,TA Boult,34,27,2,125.93,7.41,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
RD Gaikwad,TA Boult,34,27,2,125.93,7.41,Right-hand,Left-arm fast-medium,"Brabourne Stadium, Mumbai"
RD Gaikwad,TA Boult,34,27,2,125.93,7.41,Right-hand,Left-arm fast-medium,Dubai International Cricket Stadium
RD Gaikwad,TA Boult,34,27,2,125.93,7.41,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Umran Malik,40,23,0,173.91,0.0,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Umran Malik,40,23,0,173.91,0.0,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,VG Arora,27,20,0,135.0,0.0,Right-hand,Right-arm medium-fast,"Brabourne Stadium, Mumbai"
RD Gaikwad,VG Arora,27,20,0,135.0,0.0,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,YS Chahal,33,30,2,110.0,6.67,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,YS Chahal,33,30,2,110.0,6.67,Right-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
RD Gaikwad,YS Chahal,33,30,2,110.0,6.67,Right-hand,Right-arm legbreak,Sharjah Cricket Stadium
RD Gaikwad,YS Chahal,33,30,2,110.0,6.67,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RD Gaikwad,Yash Dayal,52,32,2,162.5,6.25,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RD Gaikwad,Yash Dayal,52,32,2,162.5,6.25,Right-hand,Left-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
RD Gaikwad,Yash Dayal,52,32,2,162.5,6.25,Right-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
RD Gaikwad,Yash Dayal,52,32,2,162.5,6.25,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
RD Gaikwad,Yash Thakur,38,20,1,190.0,5.0,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
RD Gaikwad,Yash Thakur,38,20,1,190.0,5.0,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,AR Patel,30,25,1,120.0,4.0,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
RG Sharma,AR Patel,30,25,1,120.0,4.0,Right-hand,Left-arm orthodox,"Brabourne Stadium, Mumbai"
RG Sharma,AR Patel,30,25,1,120.0,4.0,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
RG Sharma,Arshdeep Singh,30,25,0,120.0,0.0,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,Arshdeep Singh,30,25,0,120.0,0.0,Right-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
RG Sharma,Arshdeep Singh,30,25,0,120.0,0.0,Right-hand,Left-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
RG Sharma,Arshdeep Singh,30,25,0,120.0,0.0,Right-hand,Left-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
RG Sharma,Arshdeep Singh,30,25,0,120.0,0.0,Right-hand,Left-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
RG Sharma,Arshdeep Singh,30,25,0,120.0,0.0,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
RG Sharma,B Kumar,52,34,0,152.94,0.0,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,B Kumar,52,34,0,152.94,0.0,Right-hand,Right-arm medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RG Sharma,B Kumar,52,34,0,152.94,0.0,Right-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
RG Sharma,CV Varun,38,40,1,95.0,2.5,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
RG Sharma,CV Varun,38,40,1,95.0,2.5,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,CV Varun,38,40,1,95.0,2.5,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RG Sharma,CV Varun,38,40,1,95.0,2.5,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
RG Sharma,DL Chahar,25,22,1,113.64,4.55,Right-hand,Right-arm medium,"Arun Jaitley Stadium, Delhi"
RG Sharma,DL Chahar,25,22,1,113.64,4.55,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,DL Chahar,25,22,1,113.64,4.55,Right-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
RG Sharma,HV Patel,28,25,1,112.0,4.0,Right-hand,Right-arm offbreak,Dubai International Cricket Stadium
RG Sharma,HV Patel,28,25,1,112.0,4.0,Right-hand,Right-arm offbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
RG Sharma,HV Patel,28,25,1,112.0,4.0,Right-hand,Right-arm offbreak,"Maharashtra Cricket Association Stadium, Pune"
RG Sharma,HV Patel,28,25,1,112.0,4.0,Right-hand,Right-arm offbreak,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RG Sharma,JD Unadkat,40,21,0,190.48,0.0,Right-hand,Left-arm medium-fast,"Arun Jaitley Stadium, Delhi"
RG Sharma,JD Unadkat,40,21,0,190.48,0.0,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RG Sharma,KH Pandya,30,28,1,107.14,3.57,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
RG Sharma,KH Pandya,30,28,1,107.14,3.57,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,KH Pandya,30,28,1,107.14,3.57,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
RG Sharma,KK Ahmed,30,44,2,68.18,4.55,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
RG Sharma,KK Ahmed,30,44,2,68.18,4.55,Right-hand,Left-arm fast-medium,"Brabourne Stadium, Mumbai"
RG Sharma,KK Ahmed,30,44,2,68.18,4.55,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,KK Ahmed,30,44,2,68.18,4.55,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
RG Sharma,Mohammed Shami,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
RG Sharma,Mohammed Shami,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,Mohammed Shami,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
RG Sharma,Mohammed Shami,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RG Sharma,Mohammed Shami,46,40,2,115.0,5.0,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,Dubai International Cricket Stadium
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
RG Sharma,Mohammed Siraj,70,55,1,127.27,1.82,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RG Sharma,Mohsin Khan,33,21,1,157.14,4.76,Right-hand,Left-arm fast-medium,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
RG Sharma,Mohsin Khan,33,21,1,157.14,4.76,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
RG Sharma,Mustafizur Rahman,51,32,2,159.38,6.25,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
RG Sharma,Mustafizur Rahman,51,32,2,159.38,6.25,Right-hand,Left-arm fast-medium,Sharjah Cricket Stadium
RG Sharma,Mustafizur Rahman,51,32,2,159.38,6.25,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
RG Sharma,PJ Cummins,35,26,4,134.62,15.38,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,PJ Cummins,35,26,4,134.62,15.38,Right-hand,Right-arm fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
RG Sharma,PJ Cummins,35,26,4,134.62,15.38,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RG Sharma,R Ashwin,25,20,1,125.0,5.0,Right-hand,Right-arm offbreak,"Dr DY Patil Sports Academy, Mumbai"
RG Sharma,R Ashwin,25,20,1,125.0,5.0,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,R Ashwin,25,20,1,125.0,5.0,Right-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
RG Sharma,Rashid Khan,38,30,3,126.67,10.0,Right-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
RG Sharma,Rashid Khan,38,30,3,126.67,10.0,Right-hand,Right-arm legbreak,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
RG Sharma,Rashid Khan,38,30,3,126.67,10.0,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
RG Sharma,Rashid Khan,38,30,3,126.67,10.0,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RG Sharma,Rashid Khan,38,30,3,126.67,10.0,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
RG Sharma,Ravi Bishnoi,32,28,3,114.29,10.71,Right-hand,Right-arm legbreak,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
RG Sharma,Ravi Bishnoi,32,28,3,114.29,10.71,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,Ravi Bishnoi,32,28,3,114.29,10.71,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
RG Sharma,Ravi Bishnoi,32,28,3,114.29,10.71,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
RG Sharma,SN Thakur,36,29,1,124.14,3.45,Right-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
RG Sharma,SN Thakur,36,29,1,124.14,3.45,Right-hand,Right-arm medium-fast,"Brabourne Stadium, Mumbai"
RG Sharma,SN Thakur,36,29,1,124.14,3.45,Right-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
RG Sharma,TU Deshpande,27,22,1,122.73,4.55,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
RG Sharma,TU Deshpande,27,22,1,122.73,4.55,Right-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
RG Sharma,UT Yadav,27,24,1,112.5,4.17,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
RG Sharma,UT Yadav,27,24,1,112.5,4.17,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
RG Sharma,UT Yadav,27,24,1,112.5,4.17,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
RK Singh,AR Patel,18,20,1,90.0,5.0,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
RK Singh,AR Patel,18,20,1,90.0,5.0,Right-hand,Left-arm orthodox,"Eden Gardens, Kolkata"
RK Singh,HV Patel,47,29,2,162.07,6.9,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
RK Singh,HV Patel,47,29,2,162.07,6.9,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
RK Singh,M Pathirana,28,27,1,103.7,3.7,Right-hand,Right-arm fast,"Eden Gardens, Kolkata"
RK Singh,M Pathirana,28,27,1,103.7,3.7,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
